timestamp,vehicle_count,speed,road_length
2026-04-22T13:41:12,80,19,1.0
2026-04-22T13:42:47,80,19,1.0
2026-04-22T15:48:22,80,18,1.0
2026-04-22T15:53:24,80,18,1.0
2026-04-22T15:58:25,80,18,1.0
2026-04-22T16:03:26,80,18,1.0
2026-04-22T16:08:28,80,17,1.0
2026-04-22T16:13:30,80,18,1.0
2026-04-22T16:18:32,80,17,1.0
2026-04-22T16:23:34,80,19,1.0
2026-04-22T16:28:35,80,19,1.0
2026-04-22T16:33:37,80,18,1.0
2026-04-22T16:38:38,80,18,1.0
2026-04-22T16:43:40,80,18,1.0
2026-04-22T16:48:41,80,19,1.0
2026-04-22T16:55:46,50,20,1.0
2026-04-22T17:00:46,80,19,1.0
2026-04-22T17:05:48,80,18,1.0
2026-04-22T17:10:49,80,17,1.0
2026-04-22T17:15:51,80,17,1.0
2026-04-22T17:20:52,80,18,1.0
2026-04-22T20:03:58,80,18,1.0
2026-04-22T20:30:21,80,18,1.0
2026-04-22T20:34:55,12.9716,77.5946,80,18,1.0
2026-04-22T20:34:56,12.9352,77.6245,50,22,1.0
2026-04-22T20:34:56,12.9279,77.6271,50,20,1.0
2026-04-22T20:35:21,80,17,1.0
2026-04-22T20:39:57,12.9716,77.5946,80,18,1.0
2026-04-22T20:39:57,12.9352,77.6245,50,23,1.0
2026-04-22T20:39:58,12.9279,77.6271,50,21,1.0
2026-04-22T20:40:22,80,18,1.0
2026-04-22T21:15:52,12.9716,77.5946,80,19,1.0
2026-04-22T21:15:53,12.9352,77.6245,50,24,1.0
2026-04-22T21:15:53,12.9279,77.6271,50,20,1.0
2026-04-22T21:20:54,12.9716,77.5946,50,20,1.0
2026-04-22T21:20:55,12.9352,77.6245,50,25,1.0
2026-04-22T21:20:55,12.9279,77.6271,50,21,1.0
2026-04-22T21:40:56,12.9716,77.5946,80,18,1.0
2026-04-22T21:40:57,12.9352,77.6245,50,28,1.0
2026-04-22T21:40:57,12.9279,77.6271,50,22,1.0
2026-04-22T21:45:58,12.9716,77.5946,80,19,1.0
2026-04-22T21:45:59,12.9352,77.6245,50,27,1.0
2026-04-22T21:45:59,12.9279,77.6271,50,22,1.0
2026-04-22T21:51:00,12.9716,77.5946,80,19,1.0
2026-04-22T21:51:00,12.9352,77.6245,50,25,1.0
2026-04-22T21:51:01,12.9279,77.6271,50,21,1.0
2026-04-22T21:56:03,12.9716,77.5946,50,20,1.0
2026-04-22T21:56:03,12.9352,77.6245,50,28,1.0
2026-04-22T21:56:04,12.9279,77.6271,50,22,1.0
2026-04-22T22:01:06,12.9716,77.5946,50,20,1.0
2026-04-22T22:01:06,12.9352,77.6245,50,26,1.0
2026-04-22T22:01:07,12.9279,77.6271,50,21,1.0
2026-04-22T22:06:08,12.9716,77.5946,50,22,1.0
2026-04-22T22:06:08,12.9352,77.6245,50,26,1.0
2026-04-22T22:06:09,12.9279,77.6271,50,23,1.0
2026-04-22T22:11:09,12.9716,77.5946,50,20,1.0
2026-04-22T22:11:10,12.9352,77.6245,50,27,1.0
2026-04-22T22:11:11,12.9279,77.6271,50,22,1.0
2026-04-22T22:16:11,12.9716,77.5946,50,22,1.0
2026-04-22T22:16:12,12.9352,77.6245,50,25,1.0
2026-04-22T22:16:12,12.9279,77.6271,50,23,1.0
2026-04-22T22:19:12,12.9716,77.5946,50,23,1.0
2026-04-22T22:19:12,12.9352,77.6245,50,25,1.0
2026-04-22T22:19:13,12.9279,77.6271,50,24,1.0
2026-04-22T22:20:33,12.9716,77.5946,50,23,1.0
2026-04-22T22:20:33,12.9352,77.6245,50,26,1.0
2026-04-22T22:20:34,12.9279,77.6271,50,24,1.0
2026-04-22T22:21:13,12.9716,77.5946,50,23,1.0
2026-04-22T22:21:14,12.9352,77.6245,50,26,1.0
2026-04-22T22:21:14,12.9279,77.6271,50,24,1.0
2026-04-22T22:25:35,12.9716,77.5946,50,24,1.0
2026-04-22T22:25:35,12.9352,77.6245,50,25,1.0
2026-04-22T22:25:36,12.9279,77.6271,50,23,1.0
2026-04-22T22:26:15,12.9716,77.5946,50,23,1.0
2026-04-22T22:26:16,12.9352,77.6245,50,24,1.0
2026-04-22T22:26:16,12.9279,77.6271,50,23,1.0
2026-04-22T22:30:37,12.9716,77.5946,50,22,1.0
2026-04-22T22:30:37,12.9352,77.6245,50,25,1.0
2026-04-22T22:30:38,12.9279,77.6271,50,25,1.0
2026-04-22T22:31:17,12.9716,77.5946,50,22,1.0
2026-04-22T22:31:17,12.9352,77.6245,50,25,1.0
2026-04-22T22:31:18,12.9279,77.6271,50,24,1.0
2026-04-22T22:35:39,12.9716,77.5946,50,26,1.0
2026-04-22T22:35:39,12.9352,77.6245,50,25,1.0
2026-04-22T22:35:40,12.9279,77.6271,50,25,1.0
2026-04-22T22:36:19,12.9716,77.5946,50,26,1.0
2026-04-22T22:36:19,12.9352,77.6245,50,28,1.0
2026-04-22T22:36:20,12.9279,77.6271,50,26,1.0
2026-04-22T22:40:41,12.9716,77.5946,50,26,1.0
2026-04-22T22:40:41,12.9352,77.6245,50,28,1.0
2026-04-22T22:40:42,12.9279,77.6271,50,24,1.0
2026-04-22T22:41:20,12.9716,77.5946,50,26,1.0
2026-04-22T22:41:21,12.9352,77.6245,50,27,1.0
2026-04-22T22:41:22,12.9279,77.6271,50,25,1.0
2026-04-22T22:45:42,12.9716,77.5946,50,26,1.0
2026-04-22T22:45:43,12.9352,77.6245,50,28,1.0
2026-04-22T22:45:44,12.9279,77.6271,50,25,1.0
2026-04-22T22:46:22,12.9716,77.5946,50,26,1.0
2026-04-22T22:46:23,12.9352,77.6245,50,27,1.0
2026-04-22T22:46:24,12.9279,77.6271,50,25,1.0
2026-04-22T22:50:44,12.9716,77.5946,50,26,1.0
2026-04-22T22:50:45,12.9352,77.6245,50,27,1.0
2026-04-22T22:50:46,12.9279,77.6271,50,25,1.0
2026-04-22T22:51:24,12.9716,77.5946,50,26,1.0
2026-04-22T22:51:25,12.9352,77.6245,50,24,1.0
2026-04-22T22:51:25,12.9279,77.6271,50,24,1.0
2026-04-22T22:55:46,12.9716,77.5946,50,26,1.0
2026-04-22T22:55:47,12.9352,77.6245,50,26,1.0
2026-04-22T22:55:47,12.9279,77.6271,50,24,1.0
2026-04-22T22:56:26,12.9716,77.5946,50,26,1.0
2026-04-22T22:56:27,12.9352,77.6245,50,26,1.0
2026-04-22T22:56:27,12.9279,77.6271,50,28,1.0
2026-04-22T23:23:37,12.9716,77.5946,50,24,1.0
2026-04-22T23:23:38,12.9352,77.6245,50,26,1.0
2026-04-22T23:23:38,12.9279,77.6271,50,24,1.0
2026-04-22T23:24:08,12.9716,77.5946,50,23,1.0
2026-04-22T23:24:08,12.9352,77.6245,50,25,1.0
2026-04-22T23:24:09,12.9279,77.6271,50,28,1.0
2026-04-25T16:10:19,12.9716,77.5946,50,20,1.0
2026-04-25T16:10:20,12.9352,77.6245,50,30,1.0
2026-04-25T16:10:21,12.9279,77.6271,50,21,1.0
2026-04-25T16:14:25,12.9716,77.5946,80,18,1.0
2026-04-25T16:14:26,12.9352,77.6245,50,30,1.0
2026-04-25T16:14:26,12.9279,77.6271,50,22,1.0
2026-04-25T16:15:21,12.9716,77.5946,50,20,1.0
